_id,Schoolid,School_Name,medium,Latitude,Longitude,shift,low_class,High_class,Z_ID,Zone_Name,D_ID,District_name,SchManagement,SchCategory,createdAt,updatedAt,__v,typeOfSchool,stream,minority,affiliation
6530f4cebc3009aaa5bda977,1208002,Qutab Road-SBV,N/A,28.65474426,77.21573029,General,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.238Z,2023-10-19T09:20:14.238Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda979,1208004,Sarai Rohilla-GBSSS,N/A,28.66919115,77.18254928,Evening,6,12,1208,Zone-08,12,North,Government,Senior Secondary Schools,2023-10-19T09:20:14.240Z,2023-10-19T09:20:14.240Z,0,Girls,Science,No,CBSC
6530f4cebc3009aaa5bda97b,1208010,Model Basti-GBMS,N/A,28.65791817,77.20362872,General,6,8,1208,Zone-08,12,North,Government,Middle Schools,2023-10-19T09:20:14.241Z,2023-10-19T09:20:14.241Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda97d,1208011,Chandni Chowk-G(Co-ed)SS,N/A,28.65668179,77.22652446,General,6,10,1208,Zone-08,12,North,Government,Secondary Schools,2023-10-19T09:20:14.242Z,2023-10-19T09:20:14.242Z,0,Girls,Art,No,CBSC
6530f4cebc3009aaa5bda97f,1208013,Gulabi Bagh-S(Co-ed)V,N/A,28.67102451,77.18877983,General,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.243Z,2023-10-19T09:20:14.243Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda981,1208014,Partap Nagar- S(Co-ed) V,N/A,28.66993211,77.19445575,General,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.244Z,2023-10-19T09:20:14.244Z,0,Girls,Science,No,CBSC
6530f4cebc3009aaa5bda983,1208015,Sarai Rohilla-SKV-1208015 (Nursery to XII),N/A,28.66923703,77.18237446,Morning,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.245Z,2023-10-19T09:20:14.245Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda985,1208016,Idgah Road-SKV,N/A,28.65683283,77.20610222,General,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.246Z,2023-10-19T09:20:14.246Z,0,Girls,Art,No,CBSC
6530f4cebc3009aaa5bda987,1208017,"Chandni Chowk, Diwan Hall, SKV",N/A,28.65757177,77.23504449,General,Nursery,10,1208,Zone-08,12,North,Government,Sarvodaya Secondary Schools,2023-10-19T09:20:14.248Z,2023-10-19T09:20:14.248Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda989,1208018,Padam Nagar-S(Co-ed)V,N/A,28.66694295,77.18597535,General,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.249Z,2023-10-19T09:20:14.249Z,0,Co-ed,Science,No,CBSC
6530f4cebc3009aaa5bda98b,1208021,"SKV, Tulsi Nagar-1208021",N/A,28.67268961,77.16416657,Morning,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.250Z,2023-10-19T09:20:14.250Z,0,Boys,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda98d,1208023,"Kinari Bazar, Gali Barf Wali-GGSSS",N/A,28.65514982,77.23017427,General,6,12,1208,Zone-08,12,North,Government,Senior Secondary Schools,2023-10-19T09:20:14.252Z,2023-10-19T09:20:14.252Z,0,Girls,Art,No,CBSC
6530f4cebc3009aaa5bda98f,1208025,Pul Bangash-SKV,N/A,28.66993211,77.19445575,General,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.253Z,2023-10-19T09:20:14.253Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda991,1208027,"Quresh Nagar, GGSSS",N/A,28.6538525,77.20926801,General,6,12,1208,Zone-08,12,North,Government,Senior Secondary Schools,2023-10-19T09:20:14.254Z,2023-10-19T09:20:14.254Z,0,Boys,Science,No,CBSC
6530f4cebc3009aaa5bda993,1208029,"Sarvodaya Kanya Vidyalaya, Idgah Road",N/A,28.65391048,77.20868341,General,Nursery,10,1208,Zone-08,12,North,Government,Sarvodaya Secondary Schools,2023-10-19T09:20:14.255Z,2023-10-19T09:20:14.255Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda995,1208030,Deputy Gunj-GGSS,N/A,28.65967796,77.21184065,General,6,10,1208,Zone-08,12,North,Government,Secondary Schools,2023-10-19T09:20:14.256Z,2023-10-19T09:20:14.256Z,0,Boys,Art,No,CBSC
6530f4cebc3009aaa5bda997,1208090,Inder Lok-SKV,N/A,28.6731886,77.16894164,General,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.257Z,2023-10-19T09:20:14.257Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda999,1208091,"Naya Bazar,Sushila Mohan Marg-(Co-ed)Sec. School",N/A,28.6610173,77.21878434,General,6,10,1208,Zone-08,12,North,Government,Secondary Schools,2023-10-19T09:20:14.258Z,2023-10-19T09:20:14.258Z,0,Boys,Science,No,CBSC
6530f4cebc3009aaa5bda99b,1208092,Kishan Ganj-RPVV,N/A,28.66616225,77.19837858,General,6,12,1208,Zone-08,12,North,Government,Partibha Vikas Vidhyalya,2023-10-19T09:20:14.259Z,2023-10-19T09:20:14.259Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda99d,1208095,Shastri Nagar-SKV,N/A,28.67717986,77.17822006,General,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.260Z,2023-10-19T09:20:14.260Z,0,Boys,Art,No,CBSC
6530f4cdbc3009aaa5bda5d5,1208114,Teliwara-Arya Girls Sr. Sec. School,N/A,28.66165387,77.21493373,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.338Z,2023-10-19T09:20:13.338Z,0,Girls,Commerce,Yes,CBSC
6530f4cdbc3009aaa5bda5d7,1208115,Bhagirath Place-B. N. Rastogi Sr. Sec. School,N/A,,,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.340Z,2023-10-19T09:20:13.340Z,0,Boys,Science,No,CBSC
6530f4cdbc3009aaa5bda5d9,1208116,Pahari Dhiraj-Bansi Dhar Memo Sr. Sec. School,N/A,28.66009827,77.20829488,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.342Z,2023-10-19T09:20:13.342Z,0,Girls,Vocational,Yes,CBSC
6530f4cdbc3009aaa5bda5db,1208117,Kishan Ganj-D. C. M. Boys Sr. Sec. School,N/A,28.66039571,77.19399658,Evening,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.345Z,2023-10-19T09:20:13.345Z,0,Boys,Art,No,CBSC
6530f4cdbc3009aaa5bda5dd,1208118,Kishan Ganj-D. C. M. Girls Sr. Sec. School,N/A,28.66042553,77.19405834,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.348Z,2023-10-19T09:20:13.348Z,0,Girls,Commerce,Yes,CBSC
6530f4cdbc3009aaa5bda5df,1208120,"Old Rohtak Road, Rambagh-Govind Ram Gurukul Sr. Sec. School",N/A,28.66597807,77.20302987,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.350Z,2023-10-19T09:20:13.350Z,0,Girls,Science,No,CBSC
6530f4cdbc3009aaa5bda5e1,1208121,Sadar Bazar-Hira Lal Jain Sr. Sec. School,N/A,28.65827854,77.21315629,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.353Z,2023-10-19T09:20:13.353Z,0,Boys,Vocational,Yes,CBSC
6530f4cdbc3009aaa5bda5e3,1208122,Sadar Bazar-Jain Samnopask Sr. Sec. School,N/A,28.65876369,77.21317885,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.355Z,2023-10-19T09:20:13.355Z,0,Girls,Art,No,CBSC
6530f4cdbc3009aaa5bda5e5,1208123,Kucha Seth-Jain Sanskrit Comm Sr. Sec. School,N/A,28.6537347,77.23314663,Morning,Nursery,12,1208,Zone-08,12,North,Aided,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:13.357Z,2023-10-19T09:20:13.357Z,0,Boys,Commerce,Yes,CBSC
6530f4cdbc3009aaa5bda5e7,1208124,Pahari Dhiraj-L. D. Jain Sr. Sec. School,N/A,28.66032956,77.20923704,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.359Z,2023-10-19T09:20:13.359Z,0,Girls,Science,No,CBSC
6530f4cdbc3009aaa5bda5e9,1208125,"Fatehpuri, Bagh Dewan-L. N. Girdhari Lal Sr. Sec. School",N/A,28.65863477,77.22553891,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.361Z,2023-10-19T09:20:13.361Z,0,Boys,Vocational,Yes,CBSC
6530f4cdbc3009aaa5bda5eb,1208126,"Khari Bawli, Kucha Chalan- Sh.Laxmi Girls Sr. Sec. School",N/A,28.65774459,77.21983832,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.363Z,2023-10-19T09:20:13.363Z,0,Girls,Art,No,CBSC
6530f4cdbc3009aaa5bda5ed,1208127,Fatehpuri-Muslim Sr. Sec. School,N/A,28.65624035,77.22265713,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.365Z,2023-10-19T09:20:13.365Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cdbc3009aaa5bda5ef,1208128,Pahari Dhiraj-Phool Chand Vaish School,N/A,28.65826826,77.20768967,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.367Z,2023-10-19T09:20:13.367Z,0,Boys,Science,No,CBSC
6530f4cdbc3009aaa5bda5f1,1208129,Shahi Idgah Road-Quami Sr. Sec. School,N/A,28.65449435,77.20602788,General,Nursery,12,1208,Zone-08,12,North,Aided,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:13.369Z,2023-10-19T09:20:13.369Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cdbc3009aaa5bda5f3,1208130,Chandni Chowkm Kucha Natwan-Ramjas No. 3 Sr. Sec. School,N/A,28.65849164,77.22873989,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.372Z,2023-10-19T09:20:13.372Z,0,Co-ed,Art,No,CBSC
6530f4cdbc3009aaa5bda5f5,1208131,"Chandni Chowkm, Katra Neel-RSL Narain Saraswati Girls Sr. Sec. School",N/A,28.65767747,77.22607318,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.375Z,2023-10-19T09:20:13.375Z,0,Boys,Commerce,Yes,CBSC
6530f4cdbc3009aaa5bda5f7,1208132,Pul Bangash-S G T B Girls Sr. Sec. School,N/A,28.66311225,77.20781358,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.377Z,2023-10-19T09:20:13.377Z,0,Boys,Science,No,CBSC
6530f4cdbc3009aaa5bda5f9,1208134,Bara Hindu Rao-Shafique Memo Sr. Sec. School,N/A,28.65872064,77.20571019,Morning,Nursery,12,1208,Zone-08,12,North,Aided,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:13.379Z,2023-10-19T09:20:13.379Z,0,Boys,Vocational,Yes,CBSC
6530f4cdbc3009aaa5bda5fb,1208135,"Doriwalan, Guru Gobind Singh Marg,Karol Bagh, New Delhi-5",N/A,28.65716875,77.19903399,Morning,Nursery,12,1208,Zone-08,12,North,Aided,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:13.381Z,2023-10-19T09:20:13.381Z,0,Girls,Art,No,CBSC
6530f4cdbc3009aaa5bda5fd,1208136,Shastri Nagar-Shahid Udham Singh Co-ed Sec.School,N/A,28.67337406,77.18338463,Morning,6,10,1208,Zone-08,12,North,Aided,Secondary Schools,2023-10-19T09:20:13.383Z,2023-10-19T09:20:13.383Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cdbc3009aaa5bda5ff,1208137,"Bara Hindu Rao, Ahta Kendra-Shri Guru Nanak Khalsa School",N/A,28.65715769,77.20624044,Morning,6,10,1208,Zone-08,12,North,Aided,Secondary Schools,2023-10-19T09:20:13.385Z,2023-10-19T09:20:13.385Z,0,Co-ed,Science,No,CBSC
6530f4cdbc3009aaa5bda601,1208138,Teliwara-Shri Shiv Kutti Middle School,N/A,28.66110192,77.21620117,Morning,6,8,1208,Zone-08,12,North,Aided,Middle Schools,2023-10-19T09:20:13.387Z,2023-10-19T09:20:13.387Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cdbc3009aaa5bda603,1208139,"Chandni Chowk, Sis Ganj-S G T B Sr. Sec. School",N/A,28.65580986,77.23217567,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.395Z,2023-10-19T09:20:13.395Z,0,Co-ed,Art,No,CBSC
6530f4cebc3009aaa5bda99f,1208219,Tulsi Nagar- GBSSS,N/A,28.6725559,77.16418008,Evening,6,12,1208,Zone-08,12,North,Government,Senior Secondary Schools,2023-10-19T09:20:14.261Z,2023-10-19T09:20:14.261Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cdbc3009aaa5bda605,1208220,Pahari Dhiraj-Vidya Gian Mandir Sr. Sec. School,N/A,,,Morning,Nursery,12,1208,Zone-08,12,North,Aided,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:13.397Z,2023-10-19T09:20:13.397Z,0,Boys,Science,No,CBSC
6530f4cdbc3009aaa5bda607,1208228,DAU DAYAL ARYAVEDIC SR SEC SCH NAYA BANS DLI,N/A,28.65638948,77.22036812,Morning,6,12,1208,Zone-08,12,North,Aided,Senior Secondary Schools,2023-10-19T09:20:13.398Z,2023-10-19T09:20:13.398Z,0,Boys,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda9a1,1208229,"Shastri Nagar, Lalita Block - SBV",N/A,28.67703074,77.17812525,General,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.262Z,2023-10-19T09:20:14.262Z,0,Co-ed,Art,No,CBSC
6530f4cebc3009aaa5bda9a3,1208233,Quresh Nagar- S(Co-ed)V (Middle),N/A,28.653941,77.207855,General,Nursery,8,1208,Zone-08,12,North,Government,Sarvodaya Middle Schools,2023-10-19T09:20:14.263Z,2023-10-19T09:20:14.263Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda9a5,1208234,"SOSE, Kishan Ganj",N/A,28.66616225,77.19837858,General,9,12,1208,Zone-08,12,North,Government,School of Specialized Excellence(SOSE),2023-10-19T09:20:14.264Z,2023-10-19T09:20:14.264Z,0,Boys,Science,No,CBSC
6530f4cebc3009aaa5bda9a7,1208235,Quresh Nagar- SBV (Middle),N/A,28.653941,77.207855,Evening,Nursery,8,1208,Zone-08,12,North,Government,Sarvodaya Middle Schools,2023-10-19T09:20:14.266Z,2023-10-19T09:20:14.266Z,0,Boys,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda9a9,1208236,Sarvodaya Vidyalaya,N/A,,,General,Nursery,12,1208,Zone-08,12,North,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.267Z,2023-10-19T09:20:14.267Z,0,Boys,Art,No,CBSC
6530f4cebc3009aaa5bda9ab,1309001,C.C. Colony-SBV,N/A,28.68831195,77.19527652,General,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.269Z,2023-10-19T09:20:14.269Z,0,Boys,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda9ad,1309002,"Shalimar Bagh, Block B(AH)-GBSSS",N/A,28.71246436,77.16637847,Evening,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.270Z,2023-10-19T09:20:14.270Z,0,Boys,Science,No,CBSC
6530f4cebc3009aaa5bda9af,1309003,Dr. Mukharjee Nagar-SV,N/A,28.71437767,77.21732947,General,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.272Z,2023-10-19T09:20:14.272Z,0,Boys,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda9b1,1309004,New Police Lines-SV,N/A,28.69912128,77.20253557,General,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.275Z,2023-10-19T09:20:14.275Z,0,Boys,Art,No,CBSC
6530f4cebc3009aaa5bda9b3,1309005,"SBV, BT Block Shalimar Bagh",N/A,28.70306002,77.15932216,General,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.276Z,2023-10-19T09:20:14.276Z,0,Boys,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda9b5,1309007,"Shalimar Bagh, Block AP-GBSSS",N/A,28.70143275,77.15874707,Evening,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.277Z,2023-10-19T09:20:14.277Z,0,Boys,Science,No,CBSC
6530f4cebc3009aaa5bda9b7,1309008,Guru Teg Bahadur Nagar-GBSSS,N/A,28.7011589,77.20953237,Evening,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.278Z,2023-10-19T09:20:14.278Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda9b9,1309010,"Model Town, No.1-GBSSS",N/A,28.71146528,77.18570146,Evening,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.279Z,2023-10-19T09:20:14.279Z,0,Co-ed,Art,No,CBSC
6530f4cebc3009aaa5bda9bb,1309011,"Model Town, No.2-GBSSS",N/A,28.71219989,77.18618665,Evening,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.282Z,2023-10-19T09:20:14.282Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda9bd,1309012,Rana Partap Bagh-GBSSS,N/A,28.68835543,77.19127006,General,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.284Z,2023-10-19T09:20:14.284Z,0,Girls,Science,No,CBSC
6530f4cebc3009aaa5bda9bf,1309013,"Adarsh Nagar, No.1-GBSSS",N/A,28.71880304,77.17199452,Evening,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.285Z,2023-10-19T09:20:14.285Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda9c1,1309017,Kewal Park-G(Co-ed)SSS,N/A,28.71979,77.172854,Evening,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.287Z,2023-10-19T09:20:14.287Z,0,Girls,Art,No,CBSC
6530f4cebc3009aaa5bda9c3,1309022,Dhakka-GBSSS,N/A,28.7084651,77.20742091,General,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.288Z,2023-10-19T09:20:14.288Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda9c5,1309023,Shalamar Village-GGSSS,N/A,28.71987632,77.15967212,Morning,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.290Z,2023-10-19T09:20:14.290Z,0,Girls,Science,No,CBSC
6530f4cebc3009aaa5bda9c7,1309024,Haider Pur-GGSS,N/A,28.72523025,77.14776288,Morning,6,10,1309,Zone-09,13,North West A,Government,Secondary Schools,2023-10-19T09:20:14.291Z,2023-10-19T09:20:14.291Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda9c9,1309025,Dhakka-SKV,N/A,28.70677736,77.20315883,Morning,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.292Z,2023-10-19T09:20:14.292Z,0,Girls,Art,No,CBSC
6530f4cebc3009aaa5bda9cb,1309026,"Model Town, No.1-SKV",N/A,28.71127804,77.1856295,Morning,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.293Z,2023-10-19T09:20:14.293Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda9cd,1309027,Guru Teg Bahadur Nagar-SKV,N/A,28.7011589,77.20953237,Morning,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.294Z,2023-10-19T09:20:14.294Z,0,Girls,Science,No,CBSC
6530f4cebc3009aaa5bda9cf,1309028,Rana Partap Bagh-SKV,N/A,28.68830602,77.1912475,Morning,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.295Z,2023-10-19T09:20:14.295Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda9d1,1309030,"Shalimar Bagh, Block BL-SKV",N/A,28.71024757,77.16146916,General,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.296Z,2023-10-19T09:20:14.296Z,0,Girls,Art,No,CBSC
6530f4cebc3009aaa5bda9d3,1309031,Adarsh Nagar-SKV,N/A,28.71927841,77.17286756,Morning,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.298Z,2023-10-19T09:20:14.298Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda9d5,1309032,"Shalimar Bagh, Block B(AH)-SKV",N/A,28.71248095,77.16573495,Morning,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.299Z,2023-10-19T09:20:14.299Z,0,Co-ed,Science,No,CBSC
6530f4cebc3009aaa5bda9d7,1309033,"Shalimar Bagh, Block AP-GGSSS",N/A,28.70143275,77.15874707,Morning,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.300Z,2023-10-19T09:20:14.300Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda9d9,1309034,Adarsh Nagar-GGSSS,N/A,28.71888539,77.17201775,Morning,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.301Z,2023-10-19T09:20:14.301Z,0,Boys,Art,No,CBSC
6530f4cebc3009aaa5bda9db,1309036,Majlis Park-GGSS,N/A,28.71784983,77.17962254,General,6,10,1309,Zone-09,13,North West A,Government,Secondary Schools,2023-10-19T09:20:14.303Z,2023-10-19T09:20:14.303Z,0,Boys,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda9dd,1309124,"Shalimar Bagh, Block BT-RPVV",N/A,28.70443831,77.15898966,General,6,12,1309,Zone-09,13,North West A,Government,Partibha Vikas Vidhyalya,2023-10-19T09:20:14.304Z,2023-10-19T09:20:14.304Z,0,Girls,Science,No,CBSC
6530f4cebc3009aaa5bda9df,1309125,"Adarsh Nagar, No.2-GBSSS",N/A,28.71923832,77.17294798,Evening,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.305Z,2023-10-19T09:20:14.305Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda9e1,1309126,"Model Town, No.2-GGSSS",N/A,28.71179891,77.18610534,Morning,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.307Z,2023-10-19T09:20:14.307Z,0,Co-ed,Art,No,CBSC
6530f4cebc3009aaa5bda9e3,1309127,Azadpur Colony-GGSSS,N/A,28.70887546,77.18154255,Morning,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.308Z,2023-10-19T09:20:14.308Z,0,Boys,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda9e5,1309128,Azadpur Colony-GBSSS,N/A,28.70889431,77.18136822,Evening,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.309Z,2023-10-19T09:20:14.309Z,0,Co-ed,Science,No,CBSC
6530f4cebc3009aaa5bda9e7,1309129,Azadpur Village-GGSSS,N/A,28.70700325,77.1777662,Morning,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.310Z,2023-10-19T09:20:14.310Z,0,Co-ed,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda9e9,1309130,Azadpur Village-GBSSS,N/A,28.706766,77.177738,Evening,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.311Z,2023-10-19T09:20:14.311Z,0,Co-ed,Art,No,CBSC
6530f4cdbc3009aaa5bda609,1309137,Nirankari Colony-Sant Nirankari Girls Sr. Sec. School,N/A,28.7154822,77.20874282,Morning,Nursery,12,1309,Zone-09,13,North West A,Aided,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:13.400Z,2023-10-19T09:20:13.400Z,0,Co-ed,Commerce,Yes,CBSC
6530f4cdbc3009aaa5bda60b,1309138,Nirankari Colony-Sant Nirankari Boys Sr. Sec. School,N/A,28.71545766,77.20890362,Evening,6,12,1309,Zone-09,13,North West A,Aided,Senior Secondary Schools,2023-10-19T09:20:13.401Z,2023-10-19T09:20:13.401Z,0,Co-ed,Science,No,CBSC
6530f4cebc3009aaa5bda9eb,1309167,Vijay Nagar-SKV,N/A,28.69168533,77.20231158,General,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.311Z,2023-10-19T09:20:14.311Z,0,Girls,Vocational,Yes,CBSC
6530f4cebc3009aaa5bda9ed,1309253,"Jahangirpuri, Block A- SBV",N/A,28.72800753,77.16633771,Evening,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.312Z,2023-10-19T09:20:14.312Z,0,Girls,Art,No,CBSC
6530f4cebc3009aaa5bda9ef,1309254,"Jahangirpuri, Block A, No.2 - SKV",N/A,28.72793234,77.16638166,Morning,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.315Z,2023-10-19T09:20:14.315Z,0,Girls,Commerce,Yes,CBSC
6530f4cebc3009aaa5bda9f1,1309255,"Jahangirpuri, Block D-GBSSS",N/A,28.72889265,77.17376125,Evening,6,12,1309,Zone-09,13,North West A,Government,Senior Secondary Schools,2023-10-19T09:20:14.316Z,2023-10-19T09:20:14.316Z,0,Boys,Science,No,CBSC
6530f4cebc3009aaa5bda9f3,1309256,"Sarvodaya Kanya Vidyalaya (Rani Chennama), D - Block, Jahangir Puri",N/A,28.72826498,77.173768,Morning,Nursery,12,1309,Zone-09,13,North West A,Government,Sarvodaya Sr. Secondary Schools,2023-10-19T09:20:14.317Z,2023-10-19T09:20:14.317Z,0,Boys,Vocational,Yes,CBSC
